date,organisation,territoire,localisation,secteur,type_menace,acteur,statut,score_cyberattaque,impact_connu,source_urls,synthese,evolution,sector_evidence_url,sector_evidence_text,sector_evidence_source,sector_evidence_type
2026-05-12,CARMF,France,France,Santé,Autre cyber,Inconnu,Revendiqué / non corroboré,65,Un acteur utilisant le pseudonyme lazasec affirme avoir compromis le site de la CARMF (Caisse Autonome de Retraite…,https://www.cyberattaque.org/carmf-24-millions-denregistrements-de-medecins-en-fuite-apres-une-cyberattaque/,"Rattrapage 2026 Cyberattaque.org — CARMF : 2,4 millions d’enregistrements de médecins en fuite après une cyberattaque",nouveau,,,,
2026-05-12,Best Western,France,France,Finance / Assurance,Autre cyber,Inconnu,Signal documenté par la source,60,"Le groupe hôtelier BWH Hotels, maison mère de Best Western, WorldHotels et Sure Hotels, informe certains clients d’un…",https://www.cyberattaque.org/best-western-des-donnees-de-reservation-clients-exposees-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Best Western : les données de réservation clients exposées après une cyberattaque,nouveau,,,,
2026-05-11,Kams Paris,Inconnu,Non documenté publiquement,Transport / Logistique,Autre cyber,Inconnu,Revendiqué / non corroboré,65,Une base de données attribuée à Kams Paris est actuellement proposée à la vente sur un forum cybercriminel….,https://www.cyberattaque.org/kams-paris-188-000-coordonnees-et-iban-clients-exposes-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Kams Paris : 188 000 coordonnées et IBAN clients exposés après une cyberattaque,nouveau,,,,
2026-05-09,Monservicederemplacement.fr,France,France,Inconnu,Fuite de données,Inconnu,Signal documenté par la source,60,"Une base de données attribuée à Monservicederemplacement.fr, plateforme liée au Service de Remplacement France, circule actuellement en ligne…",https://www.cyberattaque.org/monservicederemplacement-fr-pres-de-185-000-personnes-exposees-dans-une-fuite-de-donnees-sensibles/,Rattrapage 2026 Cyberattaque.org — Monservicederemplacement.fr : près de 185 000 personnes exposées dans une fuite de données sensibles,nouveau,,,,
2026-05-08,West Pharmaceutical,France,Nouvion-en-Thiérache,Santé,Autre cyber,Inconnu,Signal documenté par la source,60,"L’usine West Pharmaceutical située à Nouvion-en-Thiérache, dans l’Aisne, est fortement perturbée depuis plusieurs jours après une cyberattaque ayant…",https://www.cyberattaque.org/west-pharmaceutical-lusine-de-nouvion-en-thierache-paralysee-par-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — West Pharmaceutical : l’usine de Nouvion-en-Thiérache paralysée par une cyberattaque,nouveau,,,,
2026-05-08,Soprolux,France,France,Finance / Assurance,Ransomware,Inconnu,Revendiqué / non corroboré,65,"Le groupe de ransomware BravoX revendique une cyberattaque contre Soprolux, entreprise spécialisée dans la distribution alimentaire pour les…",https://www.cyberattaque.org/soprolux-les-documents-bancaires-et-donnees-clients-diffuses-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Soprolux : les documents bancaires et données clients diffusés après une cyberattaque,nouveau,,,,
2026-05-08,Arsène Valentin,France,France,Commerce / Distribution,Intrusion,Inconnu,Signal documenté par la source,60,La marque française Arsène Valentin a informé ses clients avoir détecté la présence d’un code malveillant sur son…,https://www.cyberattaque.org/arsene-valentin-des-donnees-clients-exposees-apres-linjection-dun-code-malveillant-sur-le-site/,Rattrapage 2026 Cyberattaque.org — Arsène Valentin : des données clients exposées après l’injection d’un code malveillant sur le site,nouveau,,,,
2026-05-07,Leroy Merlin,France,France,Commerce / Distribution,Intrusion,Inconnu,Revendiqué / non corroboré,65,Le hacker utilisant le pseudonyme Lagui affirme détenir une base de données attribuée à Leroy Merlin France. La…,https://www.cyberattaque.org/leroy-merlin-plus-de-367-000-clients-exposes-dans-une-fuite-liee-au-programme-leroymoi/,Rattrapage 2026 Cyberattaque.org — Leroy Merlin : plus de 367 000 clients exposés dans une fuite liée au programme Leroy&moi,nouveau,,,,
2026-05-07,Action Populaire,France,France,Administration / Collectivité,Phishing / fraude,Inconnu,Revendiqué / non corroboré,65,"Un hacker opérant sous le pseudonyme fuzzeddffmepg affirme avoir compromis Action Populaire, la plateforme communautaire utilisée par La…",https://www.cyberattaque.org/action-populaire-les-donnees-liees-aux-militants-de-la-france-insoumise-dans-une-fuite/,Rattrapage 2026 Cyberattaque.org — Action Populaire : les données liées aux militants de La France Insoumise dans une fuite,nouveau,,,,
2026-05-07,Académie de Montpellier,États-Unis,États-Unis,Éducation / Formation,Ransomware,Inconnu,Revendiqué / non corroboré,65,Le groupe de ransomware MedusaLocker affirme avoir compromis des systèmes liés à l’Académie de Montpellier / CSJM et…,https://www.cyberattaque.org/academie-de-montpellier-fuite-de-documents-sensibles-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Académie de Montpellier : fuite de documents sensibles après une cyberattaque,nouveau,,,,
2026-05-06,Cetelem,France,France,Finance / Assurance,Autre cyber,Inconnu,Confirmé,100,"Cetelem a confirmé avoir été victime d’une cyberattaque survenue le 20 avril 2026, ayant entraîné l’exposition d’adresses email…",https://www.cyberattaque.org/cetelem-les-adresses-email-des-clients-exposees-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Cetelem : les adresses email des clients exposées après une cyberattaque,nouveau,,,,
2026-05-06,Bouygues Telecom,Inconnu,Non documenté publiquement,Numérique / Technologie,Fuite de données,Inconnu,Signal documenté par la source,60,Une base de données attribuée à Bouygues Telecom circule actuellement dans les sphères cybercriminelles. Mise en vente le…,https://www.cyberattaque.org/bouygues-telecom-41-millions-de-clients-fibre-exposes-dans-une-fuite-massive/,"Rattrapage 2026 Cyberattaque.org — Bouygues Telecom : 4,1 millions de clients fibre exposés dans une fuite massive",nouveau,,,,
2026-05-06,BookMyName,France,France,Finance / Assurance,Autre cyber,Inconnu,Signal documenté par la source,60,Le registrar français BookMyName a informé certains de ses clients d’un incident de sécurité détecté le 5 mai…,https://www.cyberattaque.org/bookmyname-une-cyberattaque-a-compromis-des-donnees-liees-a-des-noms-de-domaine/,Rattrapage 2026 Cyberattaque.org — BookMyName : une cyberattaque a compromis des données liées à des noms de domaine,nouveau,,,,
2026-05-05,Quiberon,France,France,Administration / Collectivité,Autre cyber,Inconnu,Signal documenté par la source,60,"La Ville de Quiberon a été touchée par une cyberattaque survenue le 3 mai 2026, impactant une partie…",https://www.cyberattaque.org/quiberon-les-services-municipaux-perturbes-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Quiberon : les services municipaux perturbés après une cyberattaque,nouveau,,,,
2026-05-05,Newdeal Institut,France,France,Éducation / Formation,Fuite de données,Inconnu,Signal documenté par la source,60,"Une base de données attribuée à Newdeal Institut, centre de formation en langues, a été publiée sur un…",https://www.cyberattaque.org/newdeal-institut-une-base-exposee-avec-mots-de-passe-et-documents-sensibles/,Rattrapage 2026 Cyberattaque.org — Newdeal Institut : une base exposée avec mots de passe et documents sensibles,nouveau,,,,
2026-05-05,Erla Technologies,France,Nouvion-en-Thiérache,Numérique / Technologie,Ransomware,Inconnu,Revendiqué / non corroboré,65,"Le groupe de ransomware SpaceBears affirme détenir des données issues de Erla Technologies SAS, entreprise française spécialisée dans…",https://www.cyberattaque.org/erla-technologies-une-fuite-de-donnees-revendiquee-par-un-ransomware/,Rattrapage 2026 Cyberattaque.org — Erla Technologies : une fuite de données revendiquée par un ransomware,nouveau,,,,
2026-05-04,École de Psychologues Praticiens,France,France,Éducation / Formation,Fuite de données,Inconnu,Revendiqué / non corroboré,65,"Un acteur se présentant sous le pseudonyme Spirigatito affirme publier une archive massive attribuée à Psycho-Prat, incluant base…",https://www.cyberattaque.org/ecole-de-psychologues-praticiens-la-base-detudiants-exposes-dans-une-fuite-massive/,Rattrapage 2026 Cyberattaque.org — École de Psychologues Praticiens : la base d’étudiants exposés dans une fuite massive,nouveau,,,,
2026-05-04,i-Run,France,France,Commerce / Distribution,Intrusion,Inconnu,Revendiqué / non corroboré,65,Un hacker se présentant sous le pseudonyme lowiq affirme mettre en vente une base de données attribuée à…,https://www.cyberattaque.org/i-run-plus-de-12-million-de-clients-exposes-dans-une-fuite-de-donnees/,"Rattrapage 2026 Cyberattaque.org — i-Run : la fuite de 1,2 million de clients ne provient pas de leur base",nouveau,,,,
2026-05-04,Smallable,France,France,Administration / Collectivité,Fuite de données,ChimeraZ,Signal documenté par la source,60,"Le hacker ChimeraZ a publié une base de données attribuée à Smallable.com, site e-commerce spécialisé dans l’univers de…",https://www.cyberattaque.org/smallable-pres-de-700-000-enfants-dans-une-fuite-de-donnees-publique/,Rattrapage 2026 Cyberattaque.org — Smallable : près de 700 000 enfants dans une fuite de données publique,nouveau,,,,
2026-05-04,La Redoute,Inconnu,Non documenté publiquement,Transport / Logistique,Intrusion,Inconnu,Revendiqué / non corroboré,65,Un hacker sous le pseudonyme Lagui affirme avoir mis en ligne une base de données attribuée à La…,https://www.cyberattaque.org/la-redoute-une-base-logistique-de-96-000-clients-liees-aux-livraisons-en-fuite/,Rattrapage 2026 Cyberattaque.org — La Redoute : une base logistique de 96 000 clients liées aux livraisons en fuite,nouveau,,,,
2026-05-04,Groupe CGA,France,France,Inconnu,Fuite de données,Inconnu,Revendiqué / non corroboré,65,"Le groupe DumpsecV2 affirme détenir une base de données attribuée au groupe CGA, acteur important de la distribution…",https://www.cyberattaque.org/groupe-cga-65-000-clients-et-2-500-employes-presents-dans-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — Groupe CGA : 65 000 clients et 2 500 employés présents dans une fuite de données,nouveau,,,,
2026-05-03,Profil Search,France,France,Finance / Assurance,Fuite de données,Inconnu,Signal documenté par la source,60,Le hacker Lagui a publié une base de données attribuée à Profil Search. La publication évoque un fichier…,https://www.cyberattaque.org/profil-search-plus-de-100-000-profils-candidats-exposes-dans-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — Profil Search : plus de 100 000 profils candidats exposés dans une fuite de données,nouveau,,,,
2026-05-03,Clinique Ambroise Paré Beuvry,France,France,Santé,Autre cyber,Inconnu,Signal documenté par la source,60,"La clinique Ambroise Paré de Beuvry indique avoir été victime d’un incident de cybersécurité le 21 avril 2026,…",https://www.cyberattaque.org/clinique-ambroise-pare-beuvry-victime-a-son-tour-dune-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Clinique Ambroise Paré Beuvry : victime à son tour d’une cyberattaque,nouveau,,,,
2026-05-03,Actradis,France,France,Finance / Assurance,Ransomware,Inconnu,Signal documenté par la source,60,"Un hacker se présentant sous le nom Lagui a publié une base de données attribuée à Actradis, plateforme…",https://www.cyberattaque.org/actradis-82-000-entreprises-clientes-et-222-000-suivis-internes-en-fuite/,Rattrapage 2026 Cyberattaque.org — Actradis : 82 000 entreprises clientes et 222 000 suivis internes en fuite,nouveau,,,,
2026-05-02,Service Civique,France,France,Inconnu,Autre cyber,Inconnu,Signal documenté par la source,60,"Un hacker a mis en ligne une base de données attribuée à service-civique.gouv.fr, la plateforme officielle du Service…",https://www.cyberattaque.org/service-civique-des-contacts-dorganismes-publics-et-associatifs-publies-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Service Civique : des contacts d’organismes publics et associatifs publiés après une cyberattaque,nouveau,,,,
2026-05-02,ObjetRama,France,France,Finance / Assurance,Ransomware,ChimeraZ,Signal documenté par la source,60,"Le hacker se faisant appeler ChimeraZ a publié une base de données attribuée au site ObjetRama.fr, spécialisé dans…",https://www.cyberattaque.org/objetrama-plus-de-80-000-clients-exposes-dans-une-fuite-de-209-000-lignes/,Rattrapage 2026 Cyberattaque.org — ObjetRama : plus de 80 000 clients exposés dans une fuite de 209 000 lignes,nouveau,,,,
2026-05-02,Ministère des Sports,France,France,Administration / Collectivité,Intrusion,Cybernox,Revendiqué / non corroboré,65,Un hacker se présentant sous le pseudonyme Cybernox affirme mettre en vente une base de données attribuée au…,https://www.cyberattaque.org/ministere-des-sports-plus-de-217-000-photos-et-donnees-sensibles-deducateurs-en-fuite/,Rattrapage 2026 Cyberattaque.org — Ministère des Sports : plus de 217 000 photos et données sensibles d’éducateurs en fuite,nouveau,,,,
2026-05-01,Madeindesign,Inconnu,Non documenté publiquement,Commerce / Distribution,Fuite de données,Inconnu,Revendiqué / non corroboré,65,Une base de données attribuée au site e-commerce Madeindesign.com a été publiée sur un forum cybercriminel par le…,https://www.cyberattaque.org/madeindesign-464-000-comptes-clients-exposes-dans-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — Madeindesign : 464 000 comptes clients exposés dans une fuite de données,nouveau,,,,
2026-05-01,Jour de Fête,France,France,Commerce / Distribution,Autre cyber,Inconnu,Signal documenté par la source,60,"Une base de données attribuée au site boutique-jourdefete.com, boutique en ligne de l’enseigne française Jour de Fête, aurait…",https://www.cyberattaque.org/jour-de-fete-543-000-comptes-clients-en-fuite-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Jour de Fête : 543 000 comptes clients en fuite après une cyberattaque,nouveau,,,,
2026-05-01,Faco Paris,France,Île-de-France,Éducation / Formation,Intrusion,Inconnu,Revendiqué / non corroboré,65,"Un hacker affirme avoir compromis les systèmes de Faco Paris, établissement d’enseignement supérieur, et diffusé une archive d’environ…",https://www.cyberattaque.org/facoparis-plus-de-11-000-documents-sensibles-iban-et-code-source-exposes-dans-une-fuite/,"Rattrapage 2026 Cyberattaque.org — Faco Paris : plus de 11 000 documents sensibles, IBAN et code source exposés dans une fuite",nouveau,,,,
