date,organisation,territoire,localisation,secteur,type_menace,acteur,statut,score_cyberattaque,impact_connu,source_urls,synthese,evolution
2026-08-16,Fédération Française de Motocyclisme,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/f-d-ration-fran-aise-de-motocyclisme-msvj2szkiclvx2gaoc,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Française de Motocyclisme.,nouveau
2026-03-23,AlloPneus,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/allopneus-mn340zykm5b8i9kx30g,Rattrapage 2026 depuis l’archive FrenchBreaches — AlloPneus.,nouveau
2026-03-21,Enseignement Catholique,France,France,Éducation / Formation,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/enseignement-catholique-mmyzozg0pbk41mi8y8,Rattrapage 2026 depuis l’archive FrenchBreaches — Enseignement Catholique.,nouveau
2026-03-21,Airsoft Entrepot,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/airsoft-entrepot-mn0xc7e69o51jwf8v5m,Rattrapage 2026 depuis l’archive FrenchBreaches — Airsoft Entrepot.,nouveau
2026-03-20,La Mutuelle Familiale,France,France,Finance / Assurance,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/la-mutuelle-familiale-mmz31b36n6nu9q6gu0r,Rattrapage 2026 depuis l’archive FrenchBreaches — La Mutuelle Familiale.,nouveau
2026-03-20,Confédération Musicale de France,France,France,Éducation / Formation,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/confederation-musicale-de-france-mmyzx2vq6j0i2uo0bgt,Rattrapage 2026 depuis l’archive FrenchBreaches — Confédération Musicale de France.,nouveau
2026-03-19,ENENSYS Technologies,France,France,Numérique / Technologie,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/enensys-technologies-rw_UlU1RlRsTlpVeUJVWldOb2JtOXNiMmRwWlhOQWJtbDBjbTluWlc0PQ,Rattrapage 2026 depuis l’archive FrenchBreaches — ENENSYS Technologies.,nouveau
2026-03-19,DALF / DELF (Diplômes officiels de langue française),France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/dalf-delf-diplomes-officiels-de-langue-francaise-mmxcj61nogir9g3e8m,Rattrapage 2026 depuis l’archive FrenchBreaches — DALF / DELF (Diplômes officiels de langue française).,nouveau
2026-03-18,Musée des Arts et Métiers (MuAM),France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/musee-des-arts-et-metiers-muam-mmwu3gqe8oz4qeczid9 | https://www.bing.com/ck/a?!&&p=86b2be61d527112428c16ffce05edf59b818011c5329c74d80d8ab088cbdb710JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=0132f923-c776-6058-14a2-ee94c64a61ad&u=a1aHR0cHM6Ly93d3cuZGFmb250LmNvbS9uZXcucGhw&ntb=1 | https://www.bing.com/ck/a?!&&p=5a3e8187cd4addaec6e7c27d060d787e2a36ff88ebcf44af127c5ac7f48a6443JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=0132f923-c776-6058-14a2-ee94c64a61ad&u=a1aHR0cHM6Ly93d3cuZGFmb250LmNvbS90b3AucGhw&ntb=1 | https://www.bing.com/ck/a?!&&p=52a19d8645d5185436d78e19919457029ef6bfa0ceb59c5df73e127c0f28d371JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=0132f923-c776-6058-14a2-ee94c64a61ad&u=a1aHR0cHM6Ly9zdXBwb3J0Lmdvb2dsZS5jb20vZG9jcy9hbnN3ZXIvMzA5MzM0Mz9obD1lbg&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — Musée des Arts et Métiers (MuAM).,nouveau
2026-03-17,Membres du Gouvernement,France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/membres-du-gouvernement-mmug4aneuniwoty39,Rattrapage 2026 depuis l’archive FrenchBreaches — Membres du Gouvernement.,nouveau
2026-03-17,Fédération Française de Rugby,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/federation-francaise-de-rugby-mmu0bt3tbgaciasj10l,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Française de Rugby.,nouveau
2026-03-17,Bibliothèque Nationale de France (BnF),France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/bibliotheque-nationale-de-france-bnf-mmv37m7y5lrs3y07sil,Rattrapage 2026 depuis l’archive FrenchBreaches — Bibliothèque Nationale de France (BnF).,nouveau
2026-03-14,Fédération Française de Canoë-Kayak (FFCK),France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/federation-francaise-de-canoe-kayak-ffck-994a041b49cc,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Française de Canoë-Kayak (FFCK).,nouveau
2026-03-13,Therapeutes,France,France,Finance / Assurance,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/therapeutes-mmoqjzrmf7p6zohxn2,Rattrapage 2026 depuis l’archive FrenchBreaches — Therapeutes.,nouveau
2026-03-13,GPS Santé,France,France,Santé,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/gps-sante-mmp8569f9klk48tjdx8,Rattrapage 2026 depuis l’archive FrenchBreaches — GPS Santé.,nouveau
2026-03-12,Medoucine,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/medoucine-mmnk8rm6clpi3r1urtg,Rattrapage 2026 depuis l’archive FrenchBreaches — Medoucine.,nouveau
2026-03-12,Banques Alimentaires,France,France,Finance / Assurance,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/banques-alimentaires-mmc45bfcghh5emu7dji,Rattrapage 2026 depuis l’archive FrenchBreaches — Banques Alimentaires.,nouveau
2026-03-11,Docaret,France,France,Services aux entreprises,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/docaret-rw_Ukc5allYSmxkRUIwYUdWblpXNTBiR1Z0Wlc0PQ,Rattrapage 2026 depuis l’archive FrenchBreaches — Docaret.,nouveau
2026-03-10,Vivaticket (tickeasy),France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/vivaticket-tickeasy-mmkrvgpofd9gjbowso,Rattrapage 2026 depuis l’archive FrenchBreaches — Vivaticket (tickeasy).,nouveau
2026-03-10,Region Occitanie (carte jeune),France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/region-occitanie-carte-jeune-mml41ghtbwn748ie0ll,Rattrapage 2026 depuis l’archive FrenchBreaches — Region Occitanie (carte jeune).,nouveau
2026-03-10,Le Musée Fabre,France,France,Numérique / Technologie,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/le-musee-fabre-mmkrtosobb6wqs7x7gm | https://www.bing.com/ck/a?!&&p=af950aba3db8c20a8d98816175adc89fc76d22694a350b43837d69d90390411bJmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=1c253a46-9b22-654c-2e9c-2df19af96489&u=a1aHR0cHM6Ly93d3cuZ29vZ2xlLnVzLw&ntb=1 | https://www.bing.com/ck/a?!&&p=2b3a47a1371b04d20e0b319fcac08f0773a814a6b379244fcf0ef3acdf422232JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=1c253a46-9b22-654c-2e9c-2df19af96489&u=a1aHR0cHM6Ly93d3cubWVycmlhbS13ZWJzdGVyLmNvbS9kaWN0aW9uYXJ5L0xF&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — Le Musée Fabre.,nouveau
2026-03-10,Indigo (stationnement),France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/indigo-stationnement-mmkkh10wm4mmm7flh6h,Rattrapage 2026 depuis l’archive FrenchBreaches — Indigo (stationnement).,nouveau
2026-03-09,Fédération Omnisports (ASPTT),France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/federation-omnisports-asptt-mmj4m0j9uog55tpf9q,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Omnisports (ASPTT).,nouveau
2026-03-09,Côté Sushi,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/cote-sushi-mmj67ld79j4ww4jathl,Rattrapage 2026 depuis l’archive FrenchBreaches — Côté Sushi.,nouveau
2026-03-09,Auchan,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/auchan-mmihdjuoyj8s4id124l,Rattrapage 2026 depuis l’archive FrenchBreaches — Auchan.,nouveau
2026-03-08,Stych,France,France,Éducation / Formation,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/stych-mmi8nxz8ve3t7xrbme,Rattrapage 2026 depuis l’archive FrenchBreaches — Stych.,nouveau
2026-03-08,Le temps des cerises,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/le-temps-des-cerises-mmht36vu8tq97q6c2i8,Rattrapage 2026 depuis l’archive FrenchBreaches — Le temps des cerises.,nouveau
2026-03-08,Ecofit (Rosenberg Vendôme),France,France,Éducation / Formation,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/ecofit-rosenberg-vendome-mmhsqjp8hghisp9fkks | https://www.bing.com/ck/a?!&&p=5bba715703dc30fd6a723be811ae891756cdee72415ea0f1a2995e908bbfa546JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=11595114-e74b-65e9-2478-46a3e62b643c&u=a1aHR0cHM6Ly9mb3J1bXMub3BlcmEuY29tL3RvcGljLzg1NjcxL29wZXJhLWFpci1ub3QtaW5zdGFsbGluZw&ntb=1 | https://www.bing.com/ck/a?!&&p=0d9f2c064c4730b131142ddb4996a25212ff9abc346559e323b70d11056de4d9JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=11595114-e74b-65e9-2478-46a3e62b643c&u=a1aHR0cHM6Ly9mb3J1bXMub3BlcmEuY29tLw&ntb=1 | https://www.bing.com/ck/a?!&&p=67690b57771275982a862df40e1cf7f371a4c417384291178d52d263f9e29e63JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=11595114-e74b-65e9-2478-46a3e62b643c&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvQ29yZXlfS2luZXI&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — Ecofit (Rosenberg Vendôme).,nouveau
2026-03-08,Association des accidentés de la vie (FNATH),France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/association-des-accidentes-de-la-vie-fnath-mmhtcld404otb3tsj8t,Rattrapage 2026 depuis l’archive FrenchBreaches — Association des accidentés de la vie (FNATH).,nouveau
2026-03-08,AirClaim,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/airclaim-mmhj7yzoe5edwsrkgx8,Rattrapage 2026 depuis l’archive FrenchBreaches — AirClaim.,nouveau
2026-03-07,TAJ (Ministère de l'intérieur),France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/taj-ministere-de-l-interieur-mmfj3i1pj7w55d96fn,Rattrapage 2026 depuis l’archive FrenchBreaches — TAJ (Ministère de l'intérieur).,nouveau
2026-03-07,Synlab,France,France,Santé,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/synlab-mmg2qq9v9lnymt9daur,Rattrapage 2026 depuis l’archive FrenchBreaches — Synlab.,nouveau
2026-03-07,Ordoclic,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/ordoclic-mmgx0h1r1xf5dj26wt3i,Rattrapage 2026 depuis l’archive FrenchBreaches — Ordoclic.,nouveau
2026-03-07,Fédération Française de Natation,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/federation-francaise-de-natation-mmgrk9f8ibdwrtht1vf,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Française de Natation.,nouveau
2026-03-06,Mon Bureau Numerique,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/mon-bureau-numerique-mmffbzsxc5nh7k67k5s,Rattrapage 2026 depuis l’archive FrenchBreaches — Mon Bureau Numerique.,nouveau
2026-03-06,Le Centre des monuments nationaux,France,France,Numérique / Technologie,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/le-centre-des-monuments-nationaux-mmev449gjnbjks7r2v | https://www.bing.com/ck/a?!&&p=5977da3c56548d24c3e1bbed203d083779181d448d20e2ae4de26ece0a9b16b6JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=05ffe486-2898-6763-347c-f331299766e8&u=a1aHR0cHM6Ly93d3cuZ29vZ2xlLnVzLw&ntb=1 | https://www.bing.com/ck/a?!&&p=81574d0f28c21b0361a0fcba8aee81126dacf8abb313e09b560e26dfca1f8225JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=05ffe486-2898-6763-347c-f331299766e8&u=a1aHR0cHM6Ly93d3cubWVycmlhbS13ZWJzdGVyLmNvbS9kaWN0aW9uYXJ5L0xF&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — Le Centre des monuments nationaux.,nouveau
